ENSEMBL_gene_id	Chromosome	Gene_start	Gene_end	HGNC_symbol
ENSG00000218810	1	24100548	24101814	RP11-4M23.2
ENSG00000217257	1	24148092	24148460	RP11-4M23.4
ENSG00000189266	1	24158905	24162515	PNRC2
ENSG00000188529	1	24163881	24179408	FUSIP1
ENSG00000215905	1	24206958	24207596	RPL36P5
ENSG00000142661	1	24255112	24311252	MYOM3
ENSG00000142677	1	24318848	24342198	IL22RA1
ENSG00000185436	1	24353234	24387036	IL28RA
ENSG00000221054	1	24426994	24427107	AL590683.16
ENSG00000158055	1	24513251	24563559	GRHL3
ENSG00000001460	1	24556076	24614174	C1orf201
ENSG00000001461	1	24614871	24672053	NPAL3
ENSG00000117602	1	24701974	24736091	RCAN3
ENSG00000184454	1	24755189	24808403	C1orf130
ENSG00000218829	1	24762678	24763044	RP11-496D1.2
ENSG00000133226	1	24842181	24872358	SRRM1
ENSG00000209656	1	24866062	24866165	AL445648.18
ENSG00000169504	1	24944435	25043345	CLIC4
ENSG00000020633	1	25098589	25164088	RUNX3
ENSG00000172823	1	25324131	25324532	RP4-781L3.1
ENSG00000117614	1	25421354	25431600	SYF2
ENSG00000117616	1	25441328	25446572	C1orf63
ENSG00000187010	1	25471568	25529523	RHD
ENSG00000215228	1	25493242	25493721	AL928711.18
ENSG00000183726	1	25537398	25561437	TMEM50A
ENSG00000188672	1	25561328	25629270	RHCE
ENSG00000204181	1	25597790	25598430	AL031284.9
ENSG00000204178	1	25630006	25698515	TMEM57
ENSG00000157978	1	25742663	25767964	LDLRAP1
ENSG00000203342	1	25781498	25781673	AL606491.19-1
ENSG00000203341	1	25784093	25784586	AL606491.19-2
ENSG00000117643	1	25816546	25983845	MAN1C1
ENSG00000162430	1	25999254	26017300	SEPN1
ENSG00000117640	1	26019028	26032016	FAM54B
ENSG00000127423	1	26033084	26058435	C1orf135
ENSG00000182749	1	26060289	26070331	PAQR7
ENSG00000207302	1	26076574	26076683	Y_RNA
ENSG00000117632	1	26099196	26105955	STMN1
ENSG00000158006	1	26158845	26197235	PAFAH2
ENSG00000207237	1	26163275	26163378	U6
ENSG00000222349	1	26205084	26205208	SCARNA17
ENSG00000212341	1	26205294	26205377	SCARNA18
ENSG00000158008	1	26220858	26235537	EXTL1
ENSG00000158014	1	26237101	26245191	SLC30A2
ENSG00000158022	1	26250385	26266708	TRIM63
ENSG00000175087	1	26310913	26324608	PDIK1L
ENSG00000197245	1	26358098	26361705	GRRP1
ENSG00000142684	1	26369017	26371138	ZNF593
ENSG00000142675	1	26376590	26388957	CNKSR1
ENSG00000188782	1	26389706	26401620	CATSPER4
ENSG00000130695	1	26433280	26477884	CCDC21
ENSG00000209677	1	26445832	26445916	AL355877.25
ENSG00000142669	1	26478833	26480599	SH3BGRL3
ENSG00000158062	1	26481360	26517441	UBXN11
ENSG00000169442	1	26516998	26519600	CD52
ENSG00000176092	1	26520937	26542929	AIM1L
ENSG00000215904	1	26543492	26553174	AL451139.40
ENSG00000176083	1	26560712	26571853	ZNF683
ENSG00000131914	1	26609856	26628806	LIN28
ENSG00000117682	1	26631360	26670380	DHDDS
ENSG00000219687	1	26653731	26654265	RP3-476K8.4
ENSG00000198830	1	26671533	26675021	HMGN2
ENSG00000217634	1	26718432	26719328	RP11-492M19.1
ENSG00000117676	1	26728836	26774108	RPS6KA1
ENSG00000209680	1	26792323	26792624	AL627313.16-1
ENSG00000223186	1	26792324	26792624	SRP_euk_arch
ENSG00000217647	1	26839455	26839622	RP11-492M19.3
ENSG00000209703	1	26841366	26841467	AL627082.8
ENSG00000218812	1	26846594	26846760	RP4-785J1.1
ENSG00000117713	1	26895109	26981188	ARID1A
ENSG00000060642	1	26987073	26997471	PIGV
ENSG00000222642	1	27013900	27014188	SRP_euk_arch
ENSG00000209708	1	27013903	27014185	AL034380.26-1
ENSG00000204160	1	27025788	27054794	ZDHHC18
ENSG00000175793	1	27062240	27063534	SFN
ENSG00000142751	1	27078460	27089456	GPN2
ENSG00000198746	1	27089567	27099544	GPATCH3
ENSG00000131910	1	27110566	27113047	NR0B2
ENSG00000090273	1	27120811	27145475	NUDC
ENSG00000175707	1	27148648	27159484	C1orf172
ENSG00000172746	1	27179165	27180053	AL356390.24-1
ENSG00000219518	1	27182706	27183102	RP11-344H11.5
ENSG00000177665	1	27184975	27185418	AL356390.24-2
ENSG00000204157	1	27192782	27199964	TRNP1
ENSG00000158246	1	27204100	27211914	FAM46B
ENSG00000090020	1	27297893	27366059	SLC9A1
ENSG00000187234	1	27376155	27376355	AL590640.19-1
ENSG00000214973	1	27399914	27400551	AL590640.19-2
ENSG00000216685	1	27406008	27406874	RP11-40H20.2
ENSG00000218825	1	27410342	27410562	RP11-40H20.3
ENSG00000142784	1	27433746	27507322	WDTC1
ENSG00000220071	1	27510318	27510916	AL663123.1-4
ENSG00000209713	1	27513836	27513948	AL663123.1-1
ENSG00000186501	1	27521276	27535477	TMEM222
ENSG00000206888	1	27524297	27524403	U6
ENSG00000219100	1	27524407	27524874	AL663123.1-5
ENSG00000142765	1	27541100	27553008	SYTL1
ENSG00000214942	1	27543647	27543928	AL663123.1-2
ENSG00000142733	1	27554257	27565970	MAP3K6
ENSG00000203659	1	27567601	27567887	AL663123.1-3
ENSG00000142748	1	27568189	27573916	FCN3
ENSG00000174950	1	27578183	27582457	CD164L2
ENSG00000217313	1	27588559	27589236	RP1-144C9.2
ENSG00000181773	1	27591739	27594900	GPR3
ENSG00000158195	1	27604713	27689256	WASF2
ENSG00000126705	1	27733133	27803275	AHDC1
ENSG00000000938	1	27811390	27834314	FGR
ENSG00000218802	1	27848517	27848708	CCDC72
ENSG00000126709	1	27865159	27871311	IFI6
ENSG00000206767	1	27874701	27874807	U6
ENSG00000216540	1	27885747	27886567	RP11-288L9.3
ENSG00000207095	1	27892834	27892933	U6
ENSG00000009780	1	27925077	27961062	FAM76A
ENSG00000220213	1	27938189	27938537	RP3-426I6.2
ENSG00000219471	1	27939052	27939727	RPE
ENSG00000209738	1	27967326	27967469	AL020997.1-1
ENSG00000117758	1	27972281	28023549	STX12
ENSG00000223062	1	28023636	28023741	U6
ENSG00000117751	1	28029880	28050770	PPP1R8
ENSG00000212212	1	28033499	28033664	SCARNA1
ENSG00000130775	1	28071642	28085783	C1orf38
ENSG00000117748	1	28090637	28113844	RPA2
ENSG00000130768	1	28134091	28158249	SMPDL3B
ENSG00000158156	1	28159091	28167191	XKR8
ENSG00000158161	1	28169445	28287702	EYA3
ENSG00000219275	1	28189234	28189622	RP11-460I13.6
ENSG00000209759	1	28230982	28231278	AL512288.19-1
ENSG00000222332	1	28230984	28231278	SRP_euk_arch
ENSG00000189015	1	28294840	28295295	AL137792.11-1
ENSG00000219140	1	28308837	28309396	RP5-1053E7.2
ENSG00000214812	1	28319545	28320419	AL137792.11-2
ENSG00000209763	1	28341835	28341939	AL137792.11-3
ENSG00000169403	1	28348451	28392971	PTAFR
ENSG00000215903	1	28392629	28393024	AL353354.36-1
ENSG00000126698	1	28399376	28432129	DNAJC8
ENSG00000215902	1	28399600	28399739	AL353354.36-2
ENSG00000130770	1	28435198	28437196	ATPIF1
ENSG00000130766	1	28458593	28481586	SESN2
ENSG00000209766	1	28511418	28511490	AL353622.33
ENSG00000130772	1	28528136	28535062	MED18
ENSG00000204138	1	28568680	28699468	PHACTR4
ENSG00000206779	1	28621653	28621753	Y_RNA
ENSG00000220075	1	28652618	28653031	RP1-308E4.1
ENSG00000221216	1	28680461	28680579	U6atac
ENSG00000180198	1	28705083	28738194	RCC1
ENSG00000201808	1	28706465	28706670	SNORA73
ENSG00000200087	1	28707658	28707861	SNORA73
ENSG00000209791	1	28716575	28716673	AL513497.21-1
ENSG00000219369	1	28725422	28726328	RP4-669K10.3
ENSG00000215901	1	28745256	28751297	AL513497.21-2
ENSG00000180098	1	28752116	28777643	TRNAU1AP
ENSG00000197989	1	28777637	28780971	SNHG12
ENSG00000221539	1	28777848	28777921	SNORD99
ENSG00000207311	1	28778863	28778992	SNORA61
ENSG00000207314	1	28779480	28779611	SNORA44
ENSG00000207070	1	28780019	28780153	SNORA16
ENSG00000188060	1	28791299	28793673	RAB42
ENSG00000120656	1	28802200	28842172	TAF12
ENSG00000209804	1	28847699	28847832	U11
ENSG00000162419	1	28867831	28918452	GMEB1
ENSG00000212177	1	28888764	28888893	SCARNA24
ENSG00000198492	1	28935723	28968874	YTHDF2
ENSG00000116329	1	29011241	29062795	OPRD1
ENSG00000199756	1	29080825	29080934	Y_RNA
ENSG00000159023	1	29086215	29319545	EPB41
ENSG00000220723	1	29181383	29181709	RP4-604A21.1
ENSG00000206704	1	29184809	29184909	Y_RNA
ENSG00000187975	1	29318526	29323008	TMEM200B
ENSG00000116350	1	29346952	29380948	SFRS4
ENSG00000116353	1	29391972	29430041	MECR
ENSG00000060656	1	29435634	29525900	PTPRU
ENSG00000221550	1	29452641	29452782	AL645859.10
ENSG00000219178	1	29687292	29695992	RP11-810H18.1
ENSG00000221126	1	29889979	29890112	AC092265.3
ENSG00000222787	1	30130336	30130439	AL645944.11
ENSG00000217351	1	30471957	30472049	RP3-357I16.1
ENSG00000162510	1	30958583	30969474	MATN1
ENSG00000186056	1	30963926	30972178	AL137857.29
ENSG00000162511	1	30977903	31003254	LAPTM5
ENSG00000222784	1	31089257	31089578	7SK
ENSG00000162512	1	31114901	31154067	SDC3
ENSG00000134644	1	31176940	31311350	PUM1
ENSG00000200154	1	31181122	31181207	SNORD103
ENSG00000202107	1	31194551	31194636	SNORD103
ENSG00000200181	1	31213598	31213670	SNORD103
ENSG00000218360	1	31282203	31282677	RP11-201O14.1
ENSG00000218782	1	31296306	31296468	RP11-201O14.2
ENSG00000215900	1	31340421	31340962	AL356320.8
ENSG00000218918	1	31353582	31354056	RP11-490K7.1
ENSG00000084628	1	31425179	31484986	NKAIN1
ENSG00000060688	1	31505004	31542231	SNRNP40
ENSG00000218254	1	31508918	31509116	RP11-490K7.4
ENSG00000121766	1	31542429	31610370	ZCCHC17
ENSG00000121769	1	31610687	31618510	FABP3
ENSG00000168528	1	31654999	31680111	SERINC2
ENSG00000215899	1	31733019	31733954	AC114494.2-1
ENSG00000206981	1	31743006	31743112	U6
ENSG00000142910	1	31814700	31825872	TINAGL1
ENSG00000121764	1	31855888	31870706	HCRTR1
ENSG00000162517	1	31868055	31883064	PEF1
ENSG00000084636	1	31890435	31942507	COL16A1
ENSG00000121753	1	31965305	32002528	BAI2
ENSG00000134668	1	32028610	32054210	SPOCD1
ENSG00000184007	1	32146380	32176575	PTP4A2
ENSG00000212673	1	32151761	32153332	AL136115.21
ENSG00000121774	1	32252078	32282059	KHDRBS1
ENSG00000121775	1	32311109	32341049	TMEM39B
ENSG00000209881	1	32317267	32317536	AL445248.7-1
ENSG00000209890	1	32317673	32317885	AL445248.7-2
ENSG00000025800	1	32346231	32414756	KPNA6
ENSG00000084652	1	32417874	32436473	TXLNA
ENSG00000160050	1	32438789	32443578	CCDC28B
ENSG00000160051	1	32443859	32446875	IQCC
ENSG00000222046	1	32447282	32454384	DCDC2B
ENSG00000160055	1	32452666	32460536	C1orf91
ENSG00000084623	1	32460558	32469792	EIF3I
ENSG00000220785	1	32470101	32478420	AL121991.50
ENSG00000183615	1	32485405	32487046	FAM167B
ENSG00000182866	1	32489427	32524353	LCK
ENSG00000116478	1	32530295	32571811	HDAC1
ENSG00000175130	1	32572028	32574421	MARCKSL1
ENSG00000162526	1	32600385	32602495	TSSK3
ENSG00000160058	1	32603376	32632614	BSDC1
ENSG00000220393	1	32640297	32641303	RP11-395N6.1
ENSG00000187929	1	32661402	32664977	RP11-395N6.2
ENSG00000222981	1	32696023	32696320	SRP_euk_arch
ENSG00000215897	1	32708813	32774716	AL033529.25
ENSG00000160062	1	32777359	32844129	ZBTB8
ENSG00000176261	1	32838441	32889120	ZBTB8OS
ENSG00000200591	1	32878139	32878240	Y_RNA
ENSG00000162521	1	32889411	32918845	RBBP4
ENSG00000209921	1	32902347	32902437	AC114489.2-1
ENSG00000162520	1	32918548	32941307	SYNC
ENSG00000162522	1	32980099	33013158	KIAA1522
ENSG00000134684	1	33013427	33056220	YARS
ENSG00000203311	1	33032936	33033182	AC114489.2-2
ENSG00000116497	1	33055630	33097062	S100PBP
ENSG00000160097	1	33100456	33108938	FNDC5
ENSG00000121905	1	33124685	33132833	HPCA
ENSG00000121900	1	33132783	33149272	TMEM54
ENSG00000221423	1	33164482	33164587	AL031602.14
ENSG00000116514	1	33174633	33203001	RNF19B
ENSG00000217644	1	33218133	33218660	RPL18AP4
ENSG00000216226	1	33225140	33226421	RP4-803A2.2
ENSG00000004455	1	33246173	33275079	AK2
ENSG00000209931	1	33267420	33267764	AL020995.14
ENSG00000142920	1	33319301	33358709	ADC
ENSG00000116525	1	33383591	33420229	TRIM62
ENSG00000160094	1	33508763	33538907	ZNF362
ENSG00000184389	1	33544954	33559286	A3GALT2
ENSG00000134686	1	33561811	33613781	PHC2
ENSG00000222112	1	33574754	33575052	7SK
ENSG00000221225	1	33680213	33680299	AL138837.12
ENSG00000121903	1	33710819	33734582	ZSCAN20
ENSG00000219839	1	33750195	33750930	RP4-580O19.2
ENSG00000121904	1	33752196	34404030	CSMD2
ENSG00000217597	1	34076709	34078328	RP5-1007G16.3
ENSG00000176256	1	34098663	34102978	HMGB4
ENSG00000201148	1	34351137	34351251	5S_rRNA
ENSG00000142698	1	34405071	34457319	C1orf94
ENSG00000221053	1	34414054	34414137	AC115286.3
ENSG00000207941	1	34907787	34907882	hsa-mir-552
ENSG00000189280	1	34993235	34996700	GJB5
ENSG00000189433	1	34997929	35001912	GJB4
ENSG00000216162	1	35016749	35016832	AL121988.10
ENSG00000188910	1	35019377	35024554	GJB3
ENSG00000187513	1	35031186	35033931	GJA4
ENSG00000163866	1	35091719	35097934	C1orf212
ENSG00000116544	1	35103624	35167773	DLGAP3
ENSG00000204105	1	35213888	35216894	AC114490.2
ENSG00000163867	1	35219765	35270156	ZMYM6
ENSG00000217308	1	35291656	35297459	RP11-248I9.2
ENSG00000197056	1	35317559	35354047	ZMYM1
ENSG00000217948	1	35360210	35360672	RP11-181E22.1
ENSG00000116560	1	35421790	35431322	SFPQ
ENSG00000201868	1	35434157	35434250	Y_RNA
ENSG00000146463	1	35507155	35660131	ZMYM4
ENSG00000209961	1	35530384	35530686	AL590434.16-1
ENSG00000222535	1	35530388	35530686	SRP_euk_arch
ENSG00000201542	1	35548462	35548613	SNORA62
ENSG00000219813	1	35588910	35589795	RP4-765A10.1
ENSG00000202129	1	35666003	35666081	Y_RNA
ENSG00000142687	1	35671679	35795591	KIAA0319L
ENSG00000216751	1	35747930	35749626	RP4-728D4.3
ENSG00000020129	1	35795661	35804963	NCDN
ENSG00000116819	1	35811558	35833512	TFAP2E
ENSG00000126067	1	35815525	35879730	PSMB2
ENSG00000142686	1	35952064	35957377	C1orf216
ENSG00000092853	1	35958406	36008155	CLSPN
ENSG00000134698	1	36046415	36095007	EIF2C4
ENSG00000092847	1	36107996	36162486	EIF2C1
ENSG00000126070	1	36168906	36294649	EIF2C3
ENSG00000217255	1	36318508	36319510	RP4-665N4.5
ENSG00000092850	1	36322263	36326462	TEKT2
ENSG00000116863	1	36327073	36332119	ADPRHL2
ENSG00000171812	1	36333424	36363408	COL8A2
ENSG00000054116	1	36374762	36387685	TRAPPC3
ENSG00000116871	1	36394153	36419037	MAP7D1
ENSG00000054118	1	36462626	36542744	THRAP3
ENSG00000218941	1	36480086	36480344	RP11-238O13.1
ENSG00000215896	1	36544785	36546358	AL591845.27-1
ENSG00000214193	1	36545305	36563074	C1orf113
ENSG00000142694	1	36560219	36562342	FAM176B
ENSG00000116883	1	36561922	36567405	AL591845.27-2
ENSG00000196182	1	36577812	36624084	STK40
ENSG00000181817	1	36631618	36636080	LSM10
ENSG00000222821	1	36640909	36641047	U4
ENSG00000116885	1	36656095	36688639	C1orf102
ENSG00000201448	1	36656638	36656766	SNORA63
ENSG00000116898	1	36693960	36702556	MRPS15
ENSG00000119535	1	36704231	36721466	CSF3R
ENSG00000220821	1	36868523	36869045	RP4-655C4.1
ENSG00000163873	1	37039201	37272431	GRIK3
ENSG00000207328	1	37441798	37441904	U6
ENSG00000210044	1	37502886	37502974	AL353604.18
ENSG00000163874	1	37712753	37722563	ZC3H12A
ENSG00000163875	1	37724502	37752962	C1orf149
ENSG00000188904	1	37727905	37728116	AL034379.8
ENSG00000163877	1	37774732	37792490	SNIP1
ENSG00000219042	1	37782951	37783482	FTHL1
ENSG00000218002	1	37794435	37794689	RP3-423B22.5
ENSG00000163879	1	37795107	37805044	DNALI1
ENSG00000134697	1	37805017	37834109	GNL2
ENSG00000169218	1	37849538	37873182	RSPO1
ENSG00000116922	1	37919837	37928779	C1orf109
ENSG00000134690	1	37930677	37947978	CDCA8
ENSG00000183317	1	37952148	38003411	EPHA10
ENSG00000200421	1	37976214	37976313	Y_RNA
ENSG00000210067	1	37988461	37988559	AC104336.2-1
ENSG00000214141	1	38014929	38017681	AL929472.21-1
ENSG00000204087	1	38020878	38021144	AL929472.21-2
ENSG00000185090	1	38032361	38045938	MANEAL
ENSG00000196449	1	38041201	38046452	YRDC
ENSG00000197982	1	38045238	38047713	C1orf122
ENSG00000188786	1	38047827	38097879	MTF1
ENSG00000217771	1	38079245	38079935	RP11-109P14.8
ENSG00000204084	1	38098956	38185316	INPP5B
ENSG00000222282	1	38123282	38123388	U6
ENSG00000183431	1	38195241	38228348	SF3A3
ENSG00000212541	1	38229721	38229827	U6
ENSG00000183386	1	38235031	38243821	FHL3
ENSG00000183520	1	38251001	38262081	UTP11L
ENSG00000185668	1	38282086	38285053	POU3F1
ENSG00000218649	1	38318835	38319172	RP5-884C9.3
ENSG00000200796	1	38634918	38635024	U6
ENSG00000215895	1	38947186	38949151	AL354702.7
ENSG00000116954	1	39077608	39097927	RRAGC
ENSG00000214114	1	39101221	39111637	MYCBP
ENSG00000131233	1	39102778	39119856	GJA9
ENSG00000215894	1	39124065	39138479	AL139260.19-1
ENSG00000158315	1	39124066	39180043	RHBDL2
ENSG00000199963	1	39165129	39165236	U6
ENSG00000207466	1	39189084	39189184	Y_RNA
ENSG00000220480	1	39196534	39197184	RP11-781D11.1
ENSG00000174574	1	39229504	39257279	AKIRIN1
ENSG00000168653	1	39264593	39272873	NDUFS5
ENSG00000127603	1	39322426	39725376	MACF1
ENSG00000206654	1	39359199	39359302	U6
ENSG00000222378	1	39392450	39392555	5S_rRNA
ENSG00000210142	1	39392466	39392555	AL356055.13-1
ENSG00000220226	1	39542553	39543157	RP11-420K8.2
ENSG00000183682	1	39729905	39768124	BMP8A
ENSG00000210147	1	39742782	39742854	AL365277.23-1
ENSG00000216940	1	39753215	39754749	RP11-69E11.7
ENSG00000182109	1	39760545	39763944	AL365277.23-2
ENSG00000220027	1	39770097	39796966	RP11-69E11.5
ENSG00000090621	1	39799075	39815049	PABPC4
ENSG00000201457	1	39805633	39805767	SNORA55
ENSG00000163909	1	39861691	39877935	HEYL
ENSG00000116981	1	39897380	39910297	NT5C1A
ENSG00000116983	1	39917249	39929676	HPCAL4
ENSG00000212671	1	39956287	39956855	RP1-144F13.4
ENSG00000084072	1	39977117	40002173	PPIE
ENSG00000116985	1	39996490	40027120	BMP8B
ENSG00000198754	1	40007782	40009607	OXCT2
ENSG00000216744	1	40034102	40034255	RP1-118J21.24
ENSG00000043514	1	40079295	40121765	TRIT1
ENSG00000202222	1	40119825	40119937	Y_RNA
ENSG00000116990	1	40133685	40140274	MYCL1
ENSG00000207356	1	40183149	40183257	Y_RNA
ENSG00000168389	1	40193407	40208214	MFSD2
ENSG00000217900	1	40200939	40201663	RP3-342P20.2
ENSG00000131236	1	40278492	40310908	CAP1
ENSG00000131238	1	40310972	40335555	PPT1
ENSG00000216766	1	40371021	40371708	RP11-115D7.3
ENSG00000117000	1	40399628	40479179	RLF
ENSG00000207508	1	40416102	40416208	U6
ENSG00000200414	1	40472003	40472113	Y_RNA
ENSG00000188800	1	40486160	40489950	TMCO2
ENSG00000084073	1	40496320	40532443	ZMPSTE24
ENSG00000220304	1	40500931	40501243	RP1-39G22.4
ENSG00000049089	1	40538750	40556075	COL9A2
ENSG00000217765	1	40571335	40571817	RP1-228H13.1
ENSG00000217090	1	40603027	40603441	RP1-228H13.2
ENSG00000084070	1	40612315	40661585	SMAP2
ENSG00000187801	1	40688366	40701975	ZNF643
ENSG00000187815	1	40715474	40734602	ZNF642
ENSG00000164002	1	40747000	40754799	DEM1
ENSG00000117010	1	40769820	40786423	ZNF684
ENSG00000220190	1	40801793	40801918	RP1-63P18.2
ENSG00000219028	1	40831892	40832612	RP4-739H11.1
ENSG00000210232	1	40845059	40845226	AL031289.1-1
ENSG00000117016	1	40858939	40903915	RIMS3
ENSG00000181295	1	40929882	40930268	AL031289.1-2
ENSG00000066136	1	40929965	41009864	NFYC
ENSG00000198974	1	40992614	40992705	hsa-mir-30e
ENSG00000207962	1	40995543	40995631	hsa-mir-30c-1
ENSG00000117013	1	41022271	41076947	KCNQ4
ENSG00000222708	1	41043105	41043398	SRP_euk_arch
ENSG00000179862	1	41099310	41100625	CITED4
ENSG00000220606	1	41176363	41178022	RP11-348A7.1
ENSG00000219599	1	41180511	41180775	RP11-348A7.2
ENSG00000171793	1	41217951	41250813	CTPS
ENSG00000171790	1	41253856	41261496	SLFNL1
ENSG00000010803	1	41265461	41480375	SCMH1
ENSG00000215893	1	41336897	41337392	AL110502.1-1
ENSG00000203293	1	41404798	41405308	AL110502.1-2
ENSG00000213987	1	41502880	41503121	AC093151.2
ENSG00000204060	1	41600181	41621849	FOXO6
ENSG00000210279	1	41705195	41705285	AL445933.32
ENSG00000127129	1	41717036	41722884	EDN2
ENSG00000127124	1	41744623	42156965	HIVEP3
ENSG00000217547	1	41780326	41782444	RP11-486B10.4
ENSG00000216933	1	42278855	42279987	RP1-21K4.1
ENSG00000219664	1	42378894	42379637	RP11-319C21.1
ENSG00000044012	1	42391679	42394082	GUCA2B
ENSG00000197273	1	42400949	42402982	GUCA2A
ENSG00000198815	1	42414797	42574135	FOXJ3
ENSG00000210281	1	42551886	42552058	AC096540.2
ENSG00000177181	1	42619064	42653437	RIMKLA
ENSG00000217989	1	42650656	42651052	RP11-157D18.2
ENSG00000066185	1	42668675	42694525	ZMYND12
ENSG00000127125	1	42694375	42698673	PPCS
ENSG00000186409	1	42701612	42892444	RP5-994D16.1
ENSG00000220742	1	42729997	42730751	RP11-163G10.2
ENSG00000216491	1	42738463	42738597	RP11-163G10.3
ENSG00000200254	1	42807291	42807397	U6
ENSG00000219972	1	42809214	42809621	RP11-163G10.4
ENSG00000171960	1	42896635	42915015	PPIH
ENSG00000065978	1	42920653	42940600	YBX1
ENSG00000164007	1	42971351	42978512	CLDN19
ENSG00000117385	1	42984633	43005313	LEPRE1
ENSG00000210306	1	42988051	42988230	AC098484.2
ENSG00000164008	1	43005527	43013997	C1orf50
ENSG00000177868	1	43045310	43055541	CCDC23
ENSG00000164010	1	43055363	43083247	ERMAP
ENSG00000164011	1	43084867	43090735	ZNF691
ENSG00000216312	1	43124855	43127025	RP11-342M1.7
ENSG00000220429	1	43129352	43130688	RP11-342M1.6
ENSG00000219729	1	43141490	43142170	RP5-848E13.1
ENSG00000117394	1	43164115	43197126	SLC2A1
ENSG00000207256	1	43229696	43229802	U6
ENSG00000186973	1	43382616	43394654	FAM183A
ENSG00000117395	1	43402440	43410518	EBNA1BP2
ENSG00000164012	1	43410613	43449136	WDR65
ENSG00000199240	1	43434675	43434794	5S_rRNA
ENSG00000204057	1	43472581	43492613	AC093420.2-1
ENSG00000179178	1	43508994	43512259	TMEM125
ENSG00000184157	1	43520149	43523837	C1orf210
ENSG00000066056	1	43539251	43561366	TIE1
ENSG00000117400	1	43576062	43592722	MPL
ENSG00000117399	1	43597213	43601461	CDC20
ENSG00000066322	1	43601660	43606286	ELOVL1
ENSG00000159479	1	43622176	43628070	MED8
ENSG00000198198	1	43628140	43690891	C1orf84
ENSG00000178922	1	43689412	43692505	HYI
ENSG00000142949	1	43769134	43861930	PTPRF
ENSG00000066135	1	43888384	43943775	JMJD2A
ENSG00000126091	1	43945805	44169417	ST3GAL3
ENSG00000210352	1	43954725	43954809	AL451062.12
ENSG00000216432	1	43981687	43981996	RP11-184I16.3
ENSG00000220282	1	44088561	44089992	RP4-654J19.1
ENSG00000117407	1	44171579	44175471	ARTN
ENSG00000117408	1	44185198	44206280	IPO13
ENSG00000132768	1	44208240	44211630	DPH2
ENSG00000117410	1	44213189	44216558	ATP6V0B
ENSG00000117411	1	44217453	44229427	B4GALT2
ENSG00000159214	1	44229867	44234783	CCDC24
ENSG00000196517	1	44234742	44269721	SLC6A9
ENSG00000219840	1	44326220	44326352	RP5-1198O20.5
ENSG00000210358	1	44355357	44355650	AL139220.13-1
ENSG00000222260	1	44355359	44355656	SRP_euk_arch
ENSG00000171872	1	44357109	44373376	KLF17
